time,flux,flux_err
-0.383660905,1.000659351,0.000415464
-0.382272017,1.000503968,0.000398789
-0.380883128,0.999846604,0.000332192
-0.379494239,1.000663324,0.000785217
-0.37810535,1.000630439,0.000410963
-0.376716461,1.000629754,0.000506531
-0.375327572,1.000182788,0.00041075
-0.373938683,1.000647156,0.000426201
-0.372549794,0.999822145,0.000728665
-0.371160905,1.000167304,0.000641608
-0.369772017,1.000348036,0.000417538
-0.368383128,0.999438278,0.000532782
-0.366994239,0.999678614,0.000201995
-0.36560535,0.999953344,0.000506358
-0.364216461,1.000029186,0.000628596
-0.362827572,0.999334004,0.000455751
-0.361438683,1.000746086,0.00051472
